Ensembl_ids,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed
193,ENSG00000019995,1298.11151966541,-1.05034528667697,0.197857546935516,-5.30859349539643,1.10474412577301e-07,9.78293413530684e-06,Not Significant
194,ENSG00000116584,3118.13533060553,1.02175296620761,0.193783171517438,5.27266097570123,1.34459809488695e-07,1.1786050711933e-05,Up-regulated
195,ENSG00000153207,1421.03281809023,-1.54604195891664,0.294284583618759,-5.25356082165526,1.49186378262545e-07,1.30108605042304e-05,Not Significant
196,ENSG00000277443,9540.86894426954,1.10437009257978,0.210942641776161,5.23540467342622,1.64623773433456e-07,1.4285041807281e-05,Up-regulated
197,ENSG00000110756,1425.68696322009,-1.5671341405163,0.299917754437203,-5.22521297032593,1.73954772141439e-07,1.50192550266918e-05,Not Significant
198,ENSG00000025423,382.673184947616,2.27218219098162,0.435711814815394,5.21487394585415,1.83942276835474e-07,1.58025633651491e-05,Up-regulated
199,ENSG00000213639,7684.92049802535,-1.18133474002839,0.227164732379322,-5.20034394271988,1.9892007811381e-07,1.69209453638881e-05,Not Significant
200,ENSG00000163251,109.381416506643,-2.38735673135562,0.460192547660149,-5.18773444614465,2.12867852478095e-07,1.80186376303517e-05,Not Significant
201,ENSG00000185813,659.183850316556,-1.16353766202031,0.224434296511462,-5.18431309343526,2.16812448579461e-07,1.82630115222933e-05,Not Significant
202,ENSG00000176771,185.432011005561,2.20223554512843,0.425525992018685,5.17532556514605,2.27513905239455e-07,1.90714083285189e-05,Up-regulated
203,ENSG00000123243,29388.2449954949,1.01538527668819,0.196454477373191,5.16855248231033,2.35914043289626e-07,1.96800178721027e-05,Up-regulated
204,ENSG00000181467,1132.54046842172,1.16667349541339,0.226541529486207,5.14993210321919,2.60580773351754e-07,2.16332153569139e-05,Up-regulated
205,ENSG00000270885,232.316905089304,-1.68876504583642,0.328585307699028,-5.1395026078989,2.75466669188447e-07,2.27596097777325e-05,Not Significant
206,ENSG00000127954,872.110941524121,-5.46764867776617,1.06694445743643,-5.12458604537241,2.98192149785201e-07,2.44613799497057e-05,Not Significant
207,ENSG00000226549,67.1997251496694,2.82872311379783,0.552038474486834,5.12414124111072,2.98896871055588e-07,2.44613799497057e-05,Up-regulated
208,ENSG00000197769,210.140925409557,-1.95628673640012,0.382900960664247,-5.10911942609495,3.23663730176564e-07,2.63633268523062e-05,Not Significant
209,ENSG00000243244,1753.44426938487,-1.36280530284223,0.266836535413375,-5.10726651704952,3.26852585241905e-07,2.64980771922874e-05,Not Significant
210,ENSG00000166825,5486.31218820662,-1.19021699501314,0.233099762068596,-5.10604122651524,3.28977946682727e-07,2.65457531930716e-05,Not Significant
211,ENSG00000140807,494.039176416537,-2.2108729762739,0.433442036241047,-5.10073502664238,3.38336954900869e-07,2.71739652894335e-05,Not Significant
212,ENSG00000134243,7913.53789392437,-2.09617031968455,0.412014716224904,-5.08761031375474,3.62603474701739e-07,2.89881333386557e-05,Not Significant
213,ENSG00000185745,542.569094972149,1.49336134654434,0.293953865692372,5.08025755343246,3.7692349888655e-07,2.99940782431933e-05,Up-regulated
214,ENSG00000154262,4682.54374713249,-1.09070762543254,0.21493171556573,-5.07467044852662,3.88168147566637e-07,3.07471906980766e-05,Not Significant
215,ENSG00000116711,120.579940592617,2.0339011043827,0.400919288108246,5.07309367423989,3.91399702263378e-07,3.08615984414795e-05,Up-regulated
216,ENSG00000013293,333.893655530247,2.58910394230439,0.510536241288606,5.07134211622162,3.95019908030327e-07,3.10054716903077e-05,Up-regulated
217,ENSG00000205978,3136.81709223623,1.26762834472196,0.250412287588897,5.06216510750075,4.14521790571416e-07,3.23889695908924e-05,Up-regulated
218,ENSG00000169738,695.042914311576,-1.89849044403795,0.375296753433054,-5.05863806886515,4.22261455910649e-07,3.28450937867797e-05,Not Significant
219,ENSG00000087448,1620.92474541967,-1.06353684750858,0.21029757968241,-5.05729475876386,4.25245697751192e-07,3.29288910707066e-05,Not Significant
220,ENSG00000159167,770.260718695848,-1.36339299958447,0.269854038011459,-5.05233499424819,4.36441354517817e-07,3.36449522759538e-05,Not Significant
221,ENSG00000131771,107.581241822953,2.41013351781659,0.477404958036366,5.04840487566323,4.45514203603036e-07,3.40404392381293e-05,Up-regulated
222,ENSG00000197301,369.478782699901,-2.298505169692,0.456054733714719,-5.03997656371179,4.65588858216514e-07,3.54175700602765e-05,Not Significant
223,ENSG00000118689,6442.45795009686,-1.22090879528283,0.243083029490673,-5.02259988219241,5.09766713566827e-07,3.84395266806636e-05,Not Significant
224,ENSG00000145569,54.6730278563317,-2.78683257183624,0.554975777156714,-5.02153911313736,5.12590626505088e-07,3.84844127760429e-05,Not Significant
225,ENSG00000226121,1277.96707421683,-1.38263354514039,0.275639111077694,-5.01610072581706,5.27306914244625e-07,3.92604542723061e-05,Not Significant
226,ENSG00000144724,4261.67033908468,-1.03874460349275,0.20754904489215,-5.00481514637912,5.59156631709854e-07,4.14399859071492e-05,Not Significant
227,ENSG00000215386,368.276163674245,1.29699368491555,0.260133738400968,4.98587262416679,6.16827737266299e-07,4.55187237910874e-05,Up-regulated
228,ENSG00000100626,818.220631301351,1.03551356925522,0.208005195368658,4.97830627460979,6.41431001166362e-07,4.71328958644287e-05,Up-regulated
229,ENSG00000188176,116.789470634611,2.97174744109176,0.597966409480324,4.96975648460659,6.70370405927874e-07,4.90506617354345e-05,Up-regulated
230,ENSG00000147119,890.986285698617,-1.36307846487521,0.274611591737891,-4.96365960463981,6.91771426736276e-07,5.04029915480254e-05,Not Significant
231,ENSG00000177666,2815.57852445304,-1.00580801097055,0.202753043572904,-4.96075419261904,7.02200048030635e-07,5.09478589470294e-05,Not Significant
232,ENSG00000101265,3178.65472954074,1.18867830842767,0.240061027849594,4.95156718720881,7.3618193708353e-07,5.31899150190728e-05,Up-regulated
233,ENSG00000168994,2195.72336492747,-1.41238317167365,0.285731161568273,-4.94304913724356,7.69100890643586e-07,5.5336809081806e-05,Not Significant
234,ENSG00000137809,2297.77698338876,1.43786571093488,0.290976846787233,4.94151244956706,7.75188655711347e-07,5.55433929743715e-05,Up-regulated
235,ENSG00000177283,202.868812993777,-2.1979309306571,0.445174220379184,-4.93723767019792,7.92368837889442e-07,5.65397731102268e-05,Not Significant
236,ENSG00000134363,4263.8289165156,2.09475767072622,0.424719183346768,4.93210043921169,8.1350065360296e-07,5.75718413377702e-05,Up-regulated
237,ENSG00000137672,1025.90731759306,-1.77604597434131,0.360765469882,-4.92299325354564,8.52303920160014e-07,5.98275776151346e-05,Not Significant
238,ENSG00000187134,12249.612941771,-1.25410608064207,0.255421149816993,-4.90995393897738,9.1097788118772e-07,6.36873119528322e-05,Not Significant
239,ENSG00000168398,8932.00664189559,1.87465952997493,0.382799870434356,4.89723135968617,9.71963769630605e-07,6.74051019035393e-05,Up-regulated
240,ENSG00000146250,572.166252981317,2.62668626263703,0.53651040819542,4.89587195795889,9.78707792402107e-07,6.76013046367983e-05,Up-regulated
241,ENSG00000149218,3323.13632646322,-1.79951101357377,0.36807242736295,-4.88901335660032,1.01342620330186e-06,6.97204927434923e-05,Not Significant
242,ENSG00000119139,253.833180622653,-1.82238863072487,0.373536517763365,-4.87874289142287,1.06764128844562e-06,7.30354238958395e-05,Not Significant
243,ENSG00000070540,4152.50618742108,-1.00356090634194,0.2057196146378,-4.87829470276258,1.07006962275002e-06,7.30354238958395e-05,Not Significant
244,ENSG00000172465,785.487286955953,-1.11746161327397,0.229194531918632,-4.87560328738861,1.08476418555984e-06,7.37468817175094e-05,Not Significant
245,ENSG00000146592,1156.65528372684,1.8629415142949,0.382302437269025,4.87295223018406,1.0994281420078e-06,7.41598638913698e-05,Up-regulated
246,ENSG00000137501,1101.19894244779,1.08044142893704,0.221698972084493,4.87346160777535,1.09659586522285e-06,7.41598638913698e-05,Up-regulated
247,ENSG00000104687,1624.04611945142,-1.02516096027201,0.210569182096393,-4.86852325713416,1.12435292063992e-06,7.52532024558533e-05,Not Significant
248,ENSG00000167641,253.316321835562,-2.55627573425758,0.52503752478663,-4.86874863905476,1.1230715217487e-06,7.52532024558533e-05,Not Significant
249,ENSG00000221869,3144.8211258767,-1.3347480531484,0.274211284555799,-4.86758980510445,1.12967501620719e-06,7.53174833199448e-05,Not Significant
250,ENSG00000159212,1361.22930188521,-1.20645046374542,0.247950820034367,-4.86568450783186,1.14061344400255e-06,7.57542805809077e-05,Not Significant
251,ENSG00000168621,244.860528861465,-1.79475690643737,0.369020782342737,-4.86356593534735,1.15289595863239e-06,7.60426763486782e-05,Not Significant
252,ENSG00000126803,591.75974771122,-2.211903867049,0.45480446815441,-4.86341718678552,1.15376309956878e-06,7.60426763486782e-05,Not Significant
253,ENSG00000226950,362.983407131084,-1.32171043307033,0.272057252765246,-4.85820693856235,1.18453571986772e-06,7.77740030824178e-05,Not Significant
254,ENSG00000170989,419.828741493035,1.50473135023197,0.310120957723541,4.85207888327681,1.2217400678527e-06,7.87201772077625e-05,Up-regulated
255,ENSG00000196230,16036.0474406032,1.33651477975516,0.275323076813675,4.85435073304678,1.20781805223149e-06,7.87201772077625e-05,Up-regulated
256,ENSG00000107438,4402.1042522368,-1.02146294245331,0.210453201586105,-4.85363460738508,1.21218995199839e-06,7.87201772077625e-05,Not Significant
257,ENSG00000139289,3919.89448988398,1.05779793133075,0.217971924603982,4.8529090764904,1.2166347938551e-06,7.87201772077625e-05,Up-regulated
258,ENSG00000161647,219.198288024375,-1.45502422372272,0.29986545762347,-4.85225685964049,1.220643869465e-06,7.87201772077625e-05,Not Significant
259,ENSG00000122966,393.675929500745,1.2953767188853,0.269786539953967,4.80148757275411,1.57491284319262e-06,0.000100724425837964,Up-regulated
260,ENSG00000165272,136.536048492407,2.67471923731308,0.557319269466651,4.7992584930228,1.59254143230209e-06,0.000101476034881891,Up-regulated
261,ENSG00000012048,358.07231410679,1.33344455007502,0.278144118704287,4.79407781939365,1.63424831669641e-06,0.000103370695724225,Up-regulated
262,ENSG00000107562,41447.1908567093,1.96280818797696,0.40976082685957,4.79013136277579,1.6667216217977e-06,0.000104657996237101,Up-regulated
263,ENSG00000079691,1655.5796767407,-1.10454450934135,0.230745577300798,-4.78685018478805,1.69419203653754e-06,0.000105997493068588,Not Significant
264,ENSG00000267669,90.8361090430498,-1.96981310862085,0.411615234445613,-4.78556900663287,1.7050359033014e-06,0.00010629083024624,Not Significant
265,ENSG00000168556,554.700999609996,-1.46000462599141,0.305693343145286,-4.77604324310561,1.7877796393731e-06,0.000111048125225521,Not Significant
266,ENSG00000143891,818.747109978623,1.05824218473746,0.221625630614126,4.77490884878734,1.79788669250464e-06,0.000111275653785556,Up-regulated
267,ENSG00000077063,560.988848371077,1.07874288359191,0.226208570395029,4.76879758228476,1.85328757722214e-06,0.000113888149051502,Up-regulated
268,ENSG00000127324,31.827632999667,-3.52991633567473,0.743706651002987,-4.7463826374474,2.07086791577748e-06,0.00012635953063479,Not Significant
269,ENSG00000170624,4428.24514525097,1.30691391270577,0.275699149429322,4.74036251258296,2.13336175498025e-06,0.000129714404172532,Up-regulated
270,ENSG00000154856,3357.51622186372,-2.09642124504088,0.442617793145504,-4.73641430034358,2.17532665992717e-06,0.000131341051621057,Not Significant
271,ENSG00000109689,2049.59834481206,1.06063716140306,0.224168830686016,4.73142121568474,2.2295334762343e-06,0.000134144892221651,Up-regulated
272,ENSG00000126785,1380.03794286898,1.07618918776754,0.227681071161023,4.72673983076278,2.28153283597446e-06,0.000136796906290302,Up-regulated
273,ENSG00000165507,29017.2058343015,-1.55121773145644,0.328674495938066,-4.7196169785828,2.3628913397192e-06,0.000140697957428521,Not Significant
274,ENSG00000197312,825.226190572145,-1.27882706309754,0.271133193557292,-4.71660089389725,2.39817467715311e-06,0.000142149846006445,Not Significant
275,ENSG00000109625,147.03995863561,1.59048550822395,0.337243838103479,4.71612918761743,2.40373841984492e-06,0.000142149846006445,Up-regulated
276,ENSG00000183963,2146.05528467379,1.10305244000341,0.234459684697123,4.70465718414806,2.54292884923582e-06,0.000149867902281925,Up-regulated
277,ENSG00000117600,58.3711907264493,2.43881256513841,0.518887500020937,4.70007962234589,2.60060073676424e-06,0.000152227706855746,Up-regulated
278,ENSG00000136546,7202.79324434126,-1.29317910334696,0.275306165973345,-4.69723988482032,2.63700683063889e-06,0.000153837276863082,Not Significant
279,ENSG00000112715,3232.18018319264,1.53997552354075,0.328341450600091,4.6901648291016,2.7298505348588e-06,0.000158717370491386,Up-regulated
280,ENSG00000261468,62.4831408799664,-2.93477736452083,0.626091179912496,-4.68746000371863,2.76616739212365e-06,0.000160289189688561,Not Significant
281,ENSG00000162493,2440.62897998081,-1.92675056161548,0.411293198833374,-4.68461566366932,2.80485742634115e-06,0.000161987551966752,Not Significant
282,ENSG00000096968,1154.91297757232,-1.0198988444007,0.217990043437909,-4.67864875072243,2.88771638541535e-06,0.000166216955144507,Not Significant
283,ENSG00000198795,1594.34494482901,1.03297347351095,0.220817386332058,4.67795353739763,2.89752177596299e-06,0.000166227262549266,Up-regulated
284,ENSG00000205364,82.3030423644273,-2.20711899890057,0.47202137729405,-4.67588779888166,2.92684609713988e-06,0.000167353570878846,Not Significant
285,ENSG00000128923,2369.7176890832,-1.05708133690925,0.226321232262608,-4.67071218348033,3.00157256200177e-06,0.000169938213116874,Not Significant
286,ENSG00000154310,1022.13121374237,1.24726841449394,0.2673267532058,4.66570741437814,3.07557076580073e-06,0.000173558679685774,Up-regulated
287,ENSG00000271711,230.654289063271,-1.61754362761396,0.348501689022799,-4.64142263456331,3.46018575254295e-06,0.000193367273705216,Not Significant
288,ENSG00000145685,3840.35615153138,1.24680039468676,0.269194693138347,4.63159351379188,3.62862036882198e-06,0.00020212585977038,Up-regulated
289,ENSG00000177674,1406.31589700584,-1.0400777350165,0.225453455379378,-4.61327032343031,3.96382231298229e-06,0.000217984979938147,Not Significant
290,ENSG00000181826,618.340319094888,-1.19004776602936,0.257945521174802,-4.61356243213425,3.95825292779916e-06,0.000217984979938147,Not Significant
291,ENSG00000170873,1248.01408300949,-1.91531155541633,0.415782581663704,-4.60652186956086,4.09460015810458e-06,0.000224462081048095,Not Significant
292,ENSG00000131080,1988.05043953398,1.00868107883858,0.219148288708141,4.60273308445466,4.16982485574575e-06,0.000227862454458916,Up-regulated
293,ENSG00000163394,1454.33545820758,2.11787249032903,0.460546720364293,4.59860508539457,4.25329160245634e-06,0.000231690345082701,Up-regulated
294,ENSG00000134294,31441.7473420679,-1.27927969112782,0.278298163899469,-4.59679529754262,4.29038756205296e-06,0.000232976139690348,Not Significant
295,ENSG00000084090,5915.09340269569,-1.43619914324199,0.312524459404989,-4.59547756990398,4.31759238766829e-06,0.000233718449373843,Not Significant
296,ENSG00000164104,1498.9493488382,-1.35416189836345,0.294765191558978,-4.59403598912562,4.34754349479117e-06,0.000234604315837668,Not Significant
297,ENSG00000071282,7179.79621344306,-1.36030298140179,0.296921994577263,-4.58134798447148,4.61988363994846e-06,0.000246984986670681,Not Significant
298,ENSG00000123416,1704.56496110461,1.16380300848438,0.254004224477138,4.58182540420357,4.60934665079961e-06,0.000246984986670681,Up-regulated
299,ENSG00000102804,8388.49493697022,-1.2326047497577,0.269197239135568,-4.57881646080685,4.67614282497428e-06,0.000249221093523629,Not Significant
300,ENSG00000196739,497.299996766065,1.39279050601928,0.304243717047633,4.5778776289445,4.69717325064458e-06,0.000249571654437325,Up-regulated
301,ENSG00000196136,175.071530142767,-2.1819876457677,0.477254899726552,-4.57195441475381,4.83196072518232e-06,0.000255945698780516,Not Significant
302,ENSG00000167772,867.586348617862,-1.45636411645166,0.31902626974242,-4.56502882232089,4.99425718815885e-06,0.000263733434633416,Not Significant
303,ENSG00000119711,952.37739230875,-1.28889240546728,0.282769278846887,-4.55810620843712,5.1616935057199e-06,0.000271744278831619,Not Significant
304,ENSG00000099860,602.716815759949,-1.22597733743928,0.269463069161411,-4.54970449662956,5.37213038552615e-06,0.000281963366253087,Not Significant
305,ENSG00000132622,108.297174494994,2.23221936067607,0.491513984463469,4.54151749743751,5.58507495220621e-06,0.000291368804455278,Up-regulated
306,ENSG00000211445,23010.5089668566,-3.90143396721671,0.863533294920537,-4.51798904589512,6.24297131429321e-06,0.00032249308590034,Not Significant
307,ENSG00000169908,1462.01712980205,-1.34824971561027,0.298555555947603,-4.51590897825025,6.3045742131719e-06,0.000324010081884084,Not Significant
308,ENSG00000138073,2932.36839022938,-1.15084901165615,0.256885531464732,-4.48000712649769,7.46405470424206e-06,0.000381981469404605,Not Significant
309,ENSG00000089041,148.302687691752,1.81116816512366,0.404669966809525,4.47566736766548,7.61729997695446e-06,0.000388010430684512,Up-regulated
310,ENSG00000054938,83.878469015226,2.21021491647453,0.494587403287791,4.4688055170472,7.86576057131241e-06,0.000399488098663008,Up-regulated
311,ENSG00000136478,5497.40445349359,-1.42419195776883,0.318911058780247,-4.46579671214916,7.97713298765723e-06,0.000403956400090513,Not Significant
312,ENSG00000171509,62.6637107117669,2.31351043351208,0.518180689722935,4.46467898050984,8.01888914779163e-06,0.000404883560830602,Up-regulated
313,ENSG00000296642,440.518766568347,-1.0556738529322,0.237076793162605,-4.45287722534759,8.47272063321666e-06,0.000426550845173135,Not Significant
314,ENSG00000137872,507.948278428036,1.20953603638694,0.272488555679117,4.43885077438369,9.04404926472751e-06,0.000453990240416612,Up-regulated
315,ENSG00000075240,790.663173477907,1.27470701405559,0.287631478366073,4.43173682274529,9.34770691409943e-06,0.000467873052152664,Up-regulated
316,ENSG00000124151,2186.83653379153,-1.20211415998681,0.271886015964791,-4.42139017603053,9.8067905543344e-06,0.000488022072888318,Not Significant
317,ENSG00000119514,590.353920622761,1.17633915868184,0.266520625339328,4.41368902382003,1.01623906790308e-05,0.000502819949127518,Up-regulated
318,ENSG00000007237,345.673762648805,1.77572968146546,0.402426676924253,4.41255459264619,1.02158023620816e-05,0.000504018500538358,Up-regulated
319,ENSG00000176293,265.175555844391,1.38310383173592,0.313559881860978,4.41097191237348,1.02907667684568e-05,0.000506270542899466,Up-regulated
320,ENSG00000297925,21.8212563810943,-5.64910266915666,1.28304439161407,-4.40288949164893,1.06818583126436e-05,0.000524017981087302,Not Significant
321,ENSG00000102524,114.174874936381,1.63443778975391,0.37143165903154,4.40037285463359,1.08065032325848e-05,0.000528630872012107,Up-regulated
322,ENSG00000137767,1291.79652475441,-1.00361973188601,0.228370333793345,-4.39470274100573,1.10924436868102e-05,0.000541085642892201,Not Significant
323,ENSG00000080493,441.615499449298,1.06027724469481,0.241387757957808,4.39242343383517,1.12094112185839e-05,0.000545251022316922,Up-regulated
324,ENSG00000112936,2713.96413320656,-3.77370721258417,0.860732501853388,-4.38429733332756,1.16360753716048e-05,0.00056126187015886,Not Significant
325,ENSG00000130513,728.933869761285,1.97171619484221,0.449606239362328,4.38542889804793,1.15757465904492e-05,0.00056126187015886,Up-regulated
326,ENSG00000174680,40.0357920830307,-2.78698524678798,0.635659692124849,-4.38439825792917,1.16306824630663e-05,0.00056126187015886,Not Significant
327,ENSG00000133069,263.890360058806,1.2309472436023,0.280853546624014,4.38287947009694,1.17120916923959e-05,0.000563354872825325,Up-regulated
328,ENSG00000110900,456.809139410424,1.41929241151153,0.324325833830028,4.37613123429246,1.20804297842113e-05,0.000577852801977175,Up-regulated
329,ENSG00000137393,215.913665820833,-1.90999789713588,0.438167519634295,-4.35905860555344,1.30623131707025e-05,0.000623093988485335,Not Significant
330,ENSG00000196932,96.6079994805475,1.9139292024328,0.439191186245648,4.35784975284614,1.31346497991931e-05,0.00062481854747236,Up-regulated
331,ENSG00000168481,30.7753389753838,-5.62741912127083,1.2917204736996,-4.35653009753219,1.32140530305786e-05,0.000626868867395689,Not Significant
332,ENSG00000196507,1430.74752779322,-1.07649129888695,0.247181307642256,-4.35506757835003,1.33025872789914e-05,0.00062753243773174,Not Significant
333,ENSG00000129467,172.704452645704,1.84204449200932,0.422980032752013,4.35492068035582,1.3311511021641e-05,0.00062753243773174,Up-regulated
334,ENSG00000235513,108.935524836677,1.87500094639352,0.430949924418784,4.35085572627101,1.35607260657048e-05,0.000636322330713563,Up-regulated
335,ENSG00000106123,3803.76037683393,-1.09828215424742,0.252466239564803,-4.35021393807195,1.36004774995604e-05,0.000636458117784306,Not Significant
336,ENSG00000023909,2630.60654805341,-1.14493587732726,0.26417554863984,-4.33399640209772,1.46426568411569e-05,0.000679702683691122,Not Significant
337,ENSG00000085117,2857.39556998863,-1.43245196047134,0.331241387123634,-4.32449571869679,1.52881172921762e-05,0.00070586954385374,Not Significant
338,ENSG00000136436,4622.61119357529,-1.24248728783933,0.287304626762144,-4.32463375839739,1.52785478474562e-05,0.00070586954385374,Not Significant
339,ENSG00000117594,898.929803728021,-1.87516977642943,0.434142709280804,-4.31924741874811,1.5656218076602e-05,0.000720937529991368,Not Significant
340,ENSG00000254842,29.2242435894895,-4.46110247801252,1.03412082872892,-4.31390835004828,1.60393460506641e-05,0.000736615498943799,Not Significant
341,ENSG00000162878,2717.46244029451,-1.55676986951298,0.361266434270893,-4.3092015250596,1.63845018933114e-05,0.000750471031017773,Not Significant
342,ENSG00000206538,23774.1378320572,-1.26364662120169,0.293629514261832,-4.30354089022156,1.68089807464939e-05,0.000765850869473499,Not Significant
343,ENSG00000136237,120.715723097048,-3.20075532524967,0.743648893656392,-4.30412167967079,1.67649507735449e-05,0.000765850869473499,Not Significant
344,ENSG00000138829,13176.318859974,-1.50735864029304,0.350561477779606,-4.2998410716442,1.70920637991244e-05,0.000776699362324422,Not Significant
345,ENSG00000187288,35.4036114912252,-2.95667423924209,0.689229104233299,-4.28982789769319,1.78811630303511e-05,0.000806193010987215,Not Significant
346,ENSG00000070882,1771.39687959022,1.0301324497256,0.240210224781744,4.28846211963536,1.79914474185452e-05,0.000809052901102704,Up-regulated
347,ENSG00000155962,712.920477665711,1.04626428097102,0.244544643773882,4.27841830769537,1.88226045023706e-05,0.00084423047934269,Up-regulated
348,ENSG00000077943,647.85958305103,-1.00421533855978,0.234848273243639,-4.27601755248153,1.90266228865238e-05,0.000851170269441692,Not Significant
349,ENSG00000126878,192.743409877879,2.79498527648419,0.65425400021311,4.27201862819912,1.93711389741547e-05,0.000864343224304144,Up-regulated
350,ENSG00000138032,662.258966239279,-1.11842394017212,0.262081666783473,-4.2674634738802,1.97708129641982e-05,0.000879903088313853,Not Significant
351,ENSG00000267339,103.791460036799,2.87259764759102,0.674101341290676,4.26137358233254,2.03174272140231e-05,0.000899593161876284,Up-regulated
352,ENSG00000135362,167.139521373495,-1.37550397529523,0.323151590572791,-4.25652856251498,2.07625522335368e-05,0.000912284356154487,Not Significant
353,ENSG00000150594,59.1849436653528,2.4566180187991,0.577134653705199,4.25657687166702,2.075806846252e-05,0.000912284356154487,Up-regulated
354,ENSG00000196155,329.478683357296,1.49813367130868,0.352771845108091,4.24674954105153,2.16894185617095e-05,0.000945790100312119,Up-regulated
355,ENSG00000083223,1987.14770087352,-1.15591607450111,0.272347726617479,-4.24426555292907,2.19310519852086e-05,0.000953917898439752,Not Significant
356,ENSG00000173221,3311.2983179947,-1.01340186500839,0.238968708142204,-4.24073039891624,2.22793611136064e-05,0.000966633185200388,Not Significant
357,ENSG00000247311,48.4754564020879,-2.62987124630773,0.620873199422419,-4.23576222770483,2.27777708742518e-05,0.000980864208121147,Not Significant
358,ENSG00000206561,74.7978756321694,1.96926922915631,0.465955508373619,4.22630314218174,2.37561909814585e-05,0.00101541881841467,Up-regulated
359,ENSG00000138135,62.5520795379125,2.15146096367301,0.508974497085271,4.22705062040184,2.3677441573682e-05,0.00101541881841467,Up-regulated
360,ENSG00000105516,150.524396797862,1.45180733436075,0.343953172392902,4.2209447415776,2.43280573171314e-05,0.00103727628086969,Up-regulated
361,ENSG00000170485,350.87024986948,-1.11541355164164,0.264825651023184,-4.21187882417019,2.53255397565998e-05,0.00107449980470999,Not Significant
362,ENSG00000146373,1404.78332148359,-1.08169012800762,0.256879418761095,-4.21088670016661,2.5437030362023e-05,0.00107658490267503,Not Significant
363,ENSG00000072958,3025.0759916516,-1.00308630413542,0.23876396120142,-4.20116293551195,2.65547383508551e-05,0.0011184078581526,Not Significant
364,ENSG00000189058,786.039300025946,-1.29388895037597,0.308343517189074,-4.19625799877794,2.71361117744883e-05,0.00114011284214565,Not Significant
365,ENSG00000169271,124.70564913781,-1.98374109121763,0.472920891553475,-4.19465734470163,2.73284394928303e-05,0.00114540653680144,Not Significant
366,ENSG00000097096,409.895414922797,-1.40412041224932,0.335911172818951,-4.1800348600078,2.91464411775747e-05,0.00120695622602964,Not Significant
367,ENSG00000165030,2785.5064212078,-1.30576854910898,0.313665841006596,-4.16292875538692,3.14191423004841e-05,0.0012917755934399,Not Significant
368,ENSG00000166793,267.799006484016,1.31129660030153,0.31596494965708,4.15013311357699,3.32281978041804e-05,0.00136290859782087,Up-regulated
369,ENSG00000068383,1658.45885835694,-1.5455963794664,0.373364774654425,-4.13964167052706,3.47848731553482e-05,0.00142001226866797,Not Significant
370,ENSG00000236852,326.17578000041,-1.04630630435451,0.252849889005369,-4.13805324760217,3.50265093843292e-05,0.00142650416049197,Not Significant
371,ENSG00000130487,24.6157914558606,4.02578231441051,0.973682187860526,4.13459583075703,3.55579856895448e-05,0.00144135046217619,Up-regulated
372,ENSG00000161682,414.38039077543,1.04212905548904,0.252417718417002,4.12858915778412,3.64995909172965e-05,0.00147260499056046,Up-regulated
373,ENSG00000049246,266.800977153232,1.75996547212116,0.426713782662694,4.12446361853834,3.71599721498963e-05,0.00149227534670793,Up-regulated
374,ENSG00000093144,471.138143085891,-1.0772225856747,0.261537139440987,-4.11881306026811,3.8082893042235e-05,0.00152578978434644,Not Significant
375,ENSG00000165072,1100.9315138262,-2.01696348026266,0.489818171078238,-4.11778002400914,3.82539572552406e-05,0.00152909568028587,Not Significant
376,ENSG00000129682,431.585861639228,1.58111721374958,0.384698027324006,4.11002163111668,3.95622055540636e-05,0.00157048313909786,Up-regulated
377,ENSG00000149633,448.523164312745,1.37121982548336,0.333621415551775,4.11010732993716,3.95475255253926e-05,0.00157048313909786,Up-regulated
378,ENSG00000143786,111.246987328823,1.6245747099502,0.396998319083994,4.09214505919981,4.27401140425574e-05,0.00168501435910247,Up-regulated
379,ENSG00000174697,179.132254558469,-2.61014066431504,0.638223439564923,-4.08969727920737,4.31936554699076e-05,0.00169901604249286,Not Significant
380,ENSG00000074590,730.49643337918,-1.23528713069952,0.302559581835883,-4.08278965486399,4.44982966922017e-05,0.00173845381737769,Not Significant
381,ENSG00000147576,200.398505414214,-1.5427204697258,0.378148860474106,-4.07966446809228,4.51007513834916e-05,0.00175405354704985,Not Significant
382,ENSG00000065809,4279.81182169967,1.10287221254437,0.270439464601668,4.07807423435332,4.54102687716128e-05,0.00175817157208119,Up-regulated
383,ENSG00000164761,11400.4947512089,1.77258398874413,0.434896571889498,4.07587482477218,4.58416752059216e-05,0.00176765508775719,Up-regulated
384,ENSG00000106615,837.276434057943,-1.03435027260106,0.25386329761123,-4.07443802366848,4.61255944351452e-05,0.00176999281045797,Not Significant
385,ENSG00000103742,442.351245548827,2.1032563797897,0.516494690262774,4.0721742535623,4.6576312809405e-05,0.00177901036264092,Up-regulated
386,ENSG00000138944,351.79126913754,1.75257204765079,0.430426750932859,4.0717080057233,4.66696603125051e-05,0.00177901036264092,Up-regulated
387,ENSG00000135472,234.61767143217,1.73236743408444,0.427838616333433,4.0491142406237,5.14118455264271e-05,0.00194262527035086,Up-regulated
388,ENSG00000163017,924.556388502975,-1.54197239985815,0.381213004071399,-4.0449102821512,5.23431655710975e-05,0.00197349734297317,Not Significant
389,ENSG00000138615,1403.47047125181,-1.5014208837736,0.371671253717298,-4.0396475884455,5.35315742174833e-05,0.00200082948828464,Not Significant
